date,opening_price,highest_price,lowest_price,closing_price
2015-05-18,3032.71,3045.59,2997.13,2998.39
2015-05-19,2996.84,3127.0,2996.72,3116.09
2015-05-20,3127.57,3181.54,3105.63,3122.85
2015-05-21,3132.34,3156.49,3111.0,3150.9
2015-05-22,3180.39,3249.52,3170.45,3248.86
2015-05-25,3263.96,3350.52,3263.96,3349.95
2015-05-26,3382.76,3390.29,3320.15,3386.59
2015-05-27,3390.98,3404.76,3327.24,3344.74
2015-05-28,3336.7,3350.22,3120.97,3124.62
2015-05-29,3127.64,3161.58,3036.96,3111.33
2015-06-01,3114.79,3250.6,3082.16,3244.32
2015-06-02,3240.8,3269.22,3201.22,3258.31
2015-06-03,3251.91,3259.71,3193.54,3238.43
2015-06-04,3244.46,3316.5,3113.22,3299.03
2015-06-05,3349.57,3365.59,3234.25,3303.99
2015-06-08,3333.83,3469.22,3308.3,3458.71
2015-06-09,3494.82,3494.82,3376.02,3414.0
2015-06-10,3362.81,3415.28,3338.68,3370.38
2015-06-11,3369.0,3383.49,3313.59,3347.12
2015-06-12,3364.44,3374.82,3319.2,3350.25
2015-06-15,3359.71,3366.84,3254.62,3262.48
2015-06-16,3233.15,3275.47,3149.08,3179.65
2015-06-17,3198.14,3222.44,3144.49,3211.71
2015-06-18,3183.23,3183.23,3067.48,3068.49
2015-06-19,3030.22,3067.82,2900.79,2903.06
2015-06-23,2907.07,3007.63,2822.47,3003.16
2015-06-24,3009.77,3052.11,2962.65,3045.24
2015-06-25,3069.4,3082.56,2929.11,2943.99
2015-06-26,2875.12,2953.96,2678.77,2736.7
2015-06-29,2802.77,2822.11,2530.83,2678.37
2015-06-30,2678.63,2872.51,2628.0,2870.03
2015-07-01,2823.94,2872.91,2721.48,2736.85
2015-07-02,2767.99,2805.67,2611.86,2714.25
2015-07-03,2674.56,2738.66,2511.16,2582.27
2015-07-06,2807.75,2807.75,2649.56,2750.0
2015-07-07,2682.5,2825.49,2612.11,2812.45
2015-07-08,2596.71,2760.52,2546.46,2608.98
2015-07-09,2575.34,2828.75,2493.64,2781.08
2015-07-10,2749.12,2997.6,2717.71,2898.41
2015-07-13,2855.7,2949.2,2805.91,2869.05
2015-07-14,2821.97,2843.25,2717.03,2763.07
2015-07-15,2725.92,2779.95,2665.95,2757.95
2015-07-16,2754.83,2780.0,2708.72,2742.85
2015-07-17,2756.87,2834.18,2723.74,2807.06
2015-07-20,2798.56,2815.7,2766.94,2783.76
2015-07-21,2757.66,2799.82,2743.15,2772.77
2015-07-22,2757.28,2771.0,2721.35,2739.79
2015-07-23,2741.42,2796.37,2736.38,2790.76
2015-07-24,2794.05,2807.62,2735.3,2741.04
2015-07-27,2698.8,2715.36,2491.12,2493.29
2015-07-28,2427.03,2531.23,2400.87,2485.67
2015-07-29,2496.9,2535.6,2459.08,2531.44
2015-07-30,2525.08,2548.27,2459.92,2467.37
2015-07-31,2452.05,2490.66,2432.49,2461.24
2015-08-03,2433.24,2479.95,2419.85,2479.72
2015-08-04,2476.16,2535.28,2462.73,2534.71
2015-08-05,2529.13,2537.35,2485.6,2487.06
2015-08-06,2452.53,2505.53,2446.96,2467.52
2015-08-07,2489.81,2520.04,2479.25,2503.8
2015-08-10,2527.62,2626.36,2517.95,2617.66
2015-08-11,2612.95,2623.84,2578.65,2590.71
2015-08-12,2562.68,2598.51,2557.26,2561.13
2015-08-13,2562.87,2585.92,2522.35,2580.78
2015-08-14,2588.43,2592.17,2565.59,2577.04
2015-08-17,2560.37,2561.96,2524.13,2550.47
2015-08-18,2554.08,2572.21,2405.83,2407.97
2015-08-19,2379.21,2431.61,2326.24,2430.28
2015-08-20,2406.57,2421.03,2356.33,2356.92
2015-08-21,2336.45,2362.84,2261.31,2271.36
2015-08-24,2195.46,2203.63,2046.84,2058.25
2015-08-25,1947.14,2044.56,1890.38,1914.05
2015-08-26,1930.2,2028.4,1874.22,1942.45
2015-08-27,1989.59,2095.46,1957.74,2094.72
2015-08-28,2120.36,2167.9,2097.78,2159.96
2015-08-31,2135.6,2214.11,2071.41,2210.45
2015-09-01,2155.96,2239.46,2103.48,2230.32
2015-09-02,2143.24,2248.77,2137.19,2243.63
2015-09-07,2215.18,2247.44,2127.48,2133.98
2015-09-08,2115.9,2185.4,2084.03,2180.13
2015-09-09,2186.37,2225.27,2175.77,2211.2
2015-09-10,2183.61,2218.14,2175.37,2208.48
2015-09-11,2199.58,2218.82,2180.23,2195.39
2015-09-14,2205.71,2228.96,2126.29,2228.15
2015-09-15,2179.24,2188.36,2142.02,2175.17
2015-09-16,2161.01,2277.58,2142.2,2241.95
2015-09-17,2223.4,2260.85,2194.03,2194.82
2015-09-18,2204.58,2226.75,2192.27,2198.99
2015-09-21,2185.08,2220.02,2176.66,2214.45
2015-09-22,2217.78,2259.07,2210.49,2237.31
2015-09-23,2208.25,2219.24,2174.92,2178.55
2015-09-24,2190.31,2198.49,2170.68,2188.09
2015-09-25,2180.29,2191.36,2150.02,2183.4
2015-09-28,2169.15,2175.97,2145.75,2169.94
2015-09-29,2139.8,2145.99,2114.3,2127.2
2015-09-30,2138.15,2161.71,2133.88,2146.12
2015-10-08,2231.02,2231.24,2189.99,2191.34
2015-10-09,2202.13,2226.42,2195.16,2219.29
2015-10-12,2223.33,2308.19,2220.63,2283.43
2015-10-13,2268.76,2282.04,2259.27,2270.95
2015-10-14,2263.59,2284.62,2252.38,2253.91
2015-10-15,2254.4,2297.96,2252.33,2297.9
2015-10-16,2310.35,2328.3,2301.49,2323.78
2015-10-19,2329.4,2346.35,2303.17,2318.47
2015-10-20,2312.53,2337.8,2297.75,2337.08
2015-10-21,2338.71,2369.37,2268.82,2340.36
2015-10-22,2306.07,2337.4,2297.05,2331.79
2015-10-23,2334.54,2350.12,2319.78,2343.96
2015-10-26,2366.84,2381.71,2340.5,2350.02
2015-10-27,2343.87,2353.65,2302.09,2349.9
2015-10-28,2338.39,2342.45,2308.55,2310.7
2015-10-29,2317.48,2323.45,2301.37,2307.34
2015-10-30,2307.76,2336.04,2298.97,2312.97
2015-11-02,2291.25,2310.83,2279.47,2280.09
2015-11-03,2283.8,2294.42,2265.67,2271.65
2015-11-04,2277.2,2374.02,2277.2,2370.5
2015-11-05,2368.61,2503.65,2365.85,2440.65
2015-11-06,2430.65,2501.4,2427.28,2493.48
2015-11-09,2501.73,2592.19,2501.73,2534.08
2015-11-10,2504.25,2559.83,2498.46,2522.68
2015-11-11,2516.35,2517.51,2474.04,2505.83
2015-11-12,2513.11,2513.7,2466.29,2476.43
2015-11-13,2454.18,2481.18,2444.2,2447.77
2015-11-16,2410.04,2447.5,2407.94,2447.29
2015-11-17,2462.22,2514.46,2449.74,2453.26
2015-11-18,2455.58,2473.45,2433.46,2439.45
2015-11-19,2444.88,2469.01,2436.9,2468.49
2015-11-20,2469.7,2483.89,2458.78,2466.76
2015-11-23,2465.81,2485.41,2451.55,2456.84
2015-11-24,2449.97,2452.35,2421.39,2447.9
2015-11-25,2441.73,2460.18,2430.35,2459.56
2015-11-26,2468.52,2481.39,2450.09,2450.96
2015-11-27,2438.18,2439.7,2320.07,2334.44
2015-11-30,2325.07,2347.84,2280.68,2336.29
2015-12-01,2334.14,2365.15,2314.79,2344.83
2015-12-02,2341.43,2463.9,2337.03,2458.41
2015-12-03,2441.91,2481.54,2422.56,2461.45
2015-12-04,2438.39,2442.25,2392.88,2397.56
2015-12-07,2398.09,2404.91,2379.55,2395.58
2015-12-08,2381.68,2386.28,2356.93,2364.34
2015-12-09,2357.88,2386.28,2356.94,2369.74
2015-12-10,2369.59,2402.69,2353.22,2357.21
2015-12-11,2346.86,2357.08,2324.63,2342.45
2015-12-14,2319.2,2418.56,2316.9,2414.92
2015-12-15,2408.15,2410.09,2377.07,2383.83
2015-12-16,2389.25,2394.17,2371.43,2376.54
2015-12-17,2391.4,2424.9,2386.09,2408.32
2015-12-18,2405.86,2466.35,2404.15,2422.83
2015-12-21,2415.63,2513.49,2414.84,2500.06
2015-12-22,2499.66,2506.87,2477.67,2496.05
2015-12-23,2497.37,2550.9,2492.43,2503.06
2015-12-24,2498.77,2505.7,2451.45,2481.75
2015-12-25,2483.66,2496.84,2474.33,2492.34
2015-12-28,2498.78,2502.33,2411.21,2411.41
2015-12-29,2408.93,2435.62,2405.17,2432.88
2015-12-30,2432.18,2434.52,2399.92,2432.77
2015-12-31,2426.81,2437.72,2409.76,2420.8
2016-01-04,2417.02,2417.02,2269.97,2270.46
2016-01-05,2230.08,2309.59,2223.05,2288.11
2016-01-06,2284.92,2321.17,2274.47,2317.65
2016-01-07,2281.88,2281.93,2171.32,2180.59
2016-01-08,2225.48,2257.41,2154.58,2219.61
2016-01-11,2182.85,2202.32,2119.7,2120.23
2016-01-12,2135.94,2151.4,2115.36,2131.37
2016-01-13,2152.72,2157.51,2104.93,2105.51
2016-01-14,2056.41,2136.06,2052.3,2132.08
2016-01-15,2119.56,2128.95,2058.7,2070.93
2016-01-18,2040.41,2092.4,2039.05,2069.27
2016-01-19,2075.19,2135.36,2060.28,2128.57
2016-01-20,2115.13,2124.15,2076.16,2088.72
2016-01-21,2069.39,2112.73,2040.53,2040.98
2016-01-22,2062.63,2074.17,2026.27,2061.96
2016-01-25,2067.56,2074.9,2049.25,2065.44
2016-01-26,2046.04,2050.45,1944.91,1951.61
2016-01-27,1961.4,1972.16,1908.04,1953.46
2016-01-28,1943.83,1960.95,1900.35,1912.72
2016-01-29,1915.13,1986.72,1914.4,1973.01
2016-02-01,1970.21,1973.1,1917.24,1937.07
2016-02-02,1935.22,1978.29,1934.91,1969.62
2016-02-03,1947.83,1955.09,1929.81,1952.37
2016-02-04,1962.87,1983.25,1960.13,1974.24
2016-02-05,1970.69,1979.39,1962.23,1967.26
2016-02-15,1916.42,1958.22,1914.49,1948.28
2016-02-16,1957.91,2005.42,1957.54,2000.9
2016-02-17,1997.68,2020.08,1993.89,2014.44
2016-02-18,2022.55,2034.16,2007.22,2009.27
2016-02-19,2005.41,2013.78,1993.05,2004.11
2016-02-22,2025.18,2064.61,2016.36,2053.86
2016-02-23,2051.57,2051.57,2013.98,2029.52
2016-02-24,2020.59,2041.88,2009.35,2041.39
2016-02-25,2038.16,2038.18,1925.2,1932.6
2016-02-26,1946.96,1965.91,1930.0,1955.4
2016-02-29,1951.68,1953.32,1891.1,1944.61
2016-03-01,1944.56,1988.57,1931.98,1973.19
2016-03-02,1980.46,2045.82,1979.17,2043.41
2016-03-03,2043.37,2057.16,2031.54,2053.27
2016-03-04,2045.12,2128.57,2040.08,2122.27
2016-03-07,2122.55,2133.56,2097.78,2107.67
2016-03-08,2102.25,2118.04,2037.29,2115.16
2016-03-09,2073.27,2112.86,2053.84,2111.92
2016-03-10,2089.86,2102.99,2060.06,2061.45
2016-03-11,2043.25,2071.09,2039.59,2070.72
2016-03-14,2079.91,2117.83,2071.12,2078.41
2016-03-15,2077.51,2105.04,2055.32,2101.12
2016-03-16,2087.28,2142.16,2084.77,2136.13
2016-03-17,2135.06,2156.89,2113.44,2131.48
2016-03-18,2140.27,2165.15,2131.38,2141.18
2016-03-21,2156.95,2214.64,2154.49,2193.39
2016-03-22,2181.98,2196.37,2167.43,2173.26
2016-03-23,2170.16,2186.02,2159.46,2175.28
2016-03-24,2161.17,2161.17,2137.19,2137.59
2016-03-25,2137.15,2156.8,2135.53,2149.2
2016-03-28,2152.81,2166.92,2116.98,2123.03
2016-03-29,2127.8,2133.81,2100.92,2106.86
2016-03-30,2124.53,2160.5,2124.09,2157.53
2016-03-31,2166.42,2171.79,2149.24,2156.54
2016-04-01,2156.78,2168.33,2124.13,2167.78
2016-04-05,2151.37,2186.92,2147.09,2180.26
2016-04-06,2167.45,2176.9,2156.52,2168.04
2016-04-07,2174.88,2177.12,2138.33,2139.4
2016-04-08,2125.45,2132.73,2114.26,2123.8
2016-04-11,2140.56,2167.65,2140.56,2148.44
2016-04-12,2147.81,2150.57,2135.29,2143.9
2016-04-13,2157.21,2197.74,2157.21,2171.32
2016-04-14,2183.12,2190.87,2166.63,2178.87
2016-04-15,2182.11,2190.73,2172.97,2182.07
2016-04-18,2166.0,2168.9,2154.38,2158.23
2016-04-19,2169.89,2173.09,2156.18,2163.61
2016-04-20,2166.28,2169.65,2093.82,2154.89
2016-04-21,2138.29,2171.45,2129.91,2147.72
2016-04-22,2135.92,2161.8,2133.81,2157.72
2016-04-25,2149.25,2156.53,2130.3,2148.28
2016-04-26,2146.41,2163.24,2140.57,2155.79
2016-04-27,2157.86,2159.12,2143.9,2145.38
2016-04-28,2149.07,2155.57,2131.86,2142.06
2016-04-29,2136.84,2146.32,2134.19,2135.51
2016-05-03,2136.2,2167.73,2131.38,2158.27
2016-05-04,2152.43,2159.65,2147.76,2152.93
2016-05-05,2149.47,2155.47,2145.11,2152.88
2016-05-06,2152.5,2153.87,2106.44,2107.01
2016-05-09,2100.64,2100.64,2064.69,2072.47
2016-05-10,2061.99,2084.7,2061.99,2072.38
2016-05-11,2078.29,2089.12,2068.65,2078.41
2016-05-12,2067.75,2089.65,2055.51,2084.84
2016-05-13,2079.64,2089.84,2072.26,2076.19
2016-05-16,2068.92,2082.86,2064.68,2082.62
2016-05-17,2081.57,2083.85,2069.27,2075.47
2016-05-18,2067.72,2081.85,2053.72,2078.76
2016-05-19,2072.37,2083.13,2069.9,2073.8
2016-05-20,2067.46,2083.51,2064.44,2083.12
2016-05-23,2082.97,2095.17,2077.94,2082.41
2016-05-24,2080.01,2080.07,2062.5,2066.64
2016-05-25,2079.48,2084.13,2068.68,2071.91
2016-05-26,2070.24,2083.06,2062.17,2076.14
2016-05-27,2075.21,2080.49,2069.52,2074.92
2016-05-30,2076.93,2093.77,2065.64,2092.16
2016-05-31,2092.22,2158.12,2092.22,2155.66
2016-06-01,2155.5,2158.72,2138.56,2138.96
2016-06-02,2138.21,2144.32,2129.94,2137.65
2016-06-03,2146.56,2157.07,2135.53,2152.64
2016-06-06,2148.96,2151.06,2131.92,2136.32
2016-06-07,2141.65,2145.71,2134.61,2139.07
2016-06-08,2137.18,2138.85,2124.84,2132.96
2016-06-13,2113.91,2122.46,2083.29,2084.3
2016-06-14,2080.9,2098.06,2079.4,2095.02
2016-06-15,2073.47,2115.38,2073.1,2106.63
2016-06-16,2095.36,2105.25,2091.49,2094.81
2016-06-17,2093.69,2115.42,2093.69,2102.2
2016-06-20,2109.57,2110.89,2092.83,2104.22
2016-06-21,2108.87,2130.9,2100.06,2104.56
2016-06-22,2101.05,2116.3,2098.63,2115.77
2016-06-23,2114.77,2114.77,2098.36,2105.53
2016-06-24,2100.0,2112.61,2052.98,2076.3
2016-06-27,2070.94,2096.2,2070.82,2095.89
2016-06-28,2089.35,2104.48,2084.18,2102.05
2016-06-29,2105.76,2124.29,2104.23,2122.97
2016-06-30,2123.87,2130.98,2120.41,2122.63
2016-07-01,2124.4,2133.35,2122.86,2127.09
2016-07-04,2121.9,2169.62,2120.49,2163.29
2016-07-05,2162.09,2174.42,2159.9,2168.86
2016-07-06,2161.58,2169.46,2149.04,2167.1
2016-07-07,2161.36,2173.7,2153.77,2166.88
2016-07-08,2156.38,2158.77,2147.14,2148.76
2016-07-11,2152.74,2175.24,2150.37,2155.72
2016-07-12,2156.63,2201.63,2156.59,2200.35
2016-07-13,2195.98,2222.25,2191.59,2197.79
2016-07-14,2195.34,2199.84,2184.49,2195.23
2016-07-15,2196.95,2200.88,2186.36,2192.39
2016-07-18,2190.47,2205.8,2184.05,2187.98
2016-07-19,2188.8,2193.57,2163.31,2175.4
2016-07-20,2173.55,2178.0,2163.11,2167.12
2016-07-21,2168.48,2185.62,2168.48,2177.78
2016-07-22,2175.97,2177.44,2154.36,2157.23
2016-07-25,2155.32,2167.51,2152.09,2159.55
2016-07-26,2156.81,2183.06,2156.77,2182.51
2016-07-27,2182.72,2186.08,2125.27,2173.97
2016-07-28,2160.16,2173.08,2153.89,2163.81
2016-07-29,2163.64,2166.85,2151.93,2155.24
2016-08-01,2151.54,2155.79,2136.11,2147.56
2016-08-02,2145.82,2151.29,2138.19,2148.45
2016-08-03,2140.15,2149.89,2136.6,2145.79
2016-08-04,2145.66,2146.6,2130.17,2143.84
2016-08-05,2142.34,2159.14,2137.31,2148.68
2016-08-08,2147.7,2159.95,2137.52,2159.67
2016-08-09,2159.31,2176.7,2157.76,2175.34
2016-08-10,2175.13,2179.61,2169.13,2170.1
2016-08-11,2168.13,2205.88,2168.13,2177.06
2016-08-12,2177.8,2222.69,2175.85,2222.49
2016-08-15,2227.08,2310.28,2225.62,2287.66
2016-08-16,2293.81,2302.33,2253.41,2257.7
2016-08-17,2260.93,2270.37,2241.94,2253.74
2016-08-18,2253.12,2274.45,2235.05,2244.72
2016-08-19,2241.67,2254.49,2230.33,2249.34
2016-08-22,2249.08,2253.59,2235.01,2237.13
2016-08-23,2235.39,2256.33,2232.44,2241.95
2016-08-24,2242.91,2244.88,2227.56,2232.21
2016-08-25,2224.51,2226.0,2205.01,2222.15
2016-08-26,2223.31,2232.29,2215.62,2219.31
2016-08-29,2219.02,2220.13,2205.12,2214.26
2016-08-30,2215.84,2229.83,2215.69,2224.06
2016-08-31,2222.02,2237.66,2218.65,2232.71
2016-09-01,2230.36,2235.65,2219.25,2220.4
2016-09-02,2216.29,2231.46,2215.64,2229.89
2016-09-05,2230.41,2240.49,2224.93,2228.72
2016-09-06,2227.44,2241.52,2217.48,2232.45
2016-09-07,2233.03,2246.37,2230.58,2236.55
2016-09-08,2234.95,2239.17,2230.82,2236.63
2016-09-09,2236.39,2241.61,2228.66,2229.31
2016-09-12,2201.68,2202.9,2175.33,2199.98
2016-09-13,2197.38,2199.24,2185.82,2193.19
2016-09-14,2184.11,2187.95,2172.4,2176.52
2016-09-19,2178.76,2191.22,2178.76,2189.46
2016-09-20,2190.1,2190.72,2181.02,2184.21
2016-09-21,2184.42,2191.81,2180.5,2187.15
2016-09-22,2195.25,2210.79,2192.49,2200.7
2016-09-23,2202.7,2203.66,2195.08,2196.29
2016-09-26,2190.39,2190.39,2166.82,2167.26
2016-09-27,2163.38,2176.77,2162.44,2176.45
2016-09-28,2177.41,2177.41,2165.33,2166.72
2016-09-29,2170.99,2183.17,2170.84,2175.37
2016-09-30,2171.94,2182.61,2171.49,2177.35
2016-10-10,2187.65,2204.33,2185.47,2202.87
2016-10-11,2205.35,2212.43,2202.12,2209.23
2016-10-12,2205.44,2205.44,2196.85,2201.0
2016-10-13,2201.34,2204.89,2194.6,2202.12
2016-10-14,2199.56,2211.09,2196.26,2209.81
2016-10-17,2207.35,2209.14,2189.27,2192.88
2016-10-18,2189.93,2224.34,2189.93,2222.78
2016-10-19,2222.78,2230.83,2217.63,2221.53
2016-10-20,2222.63,2228.94,2218.97,2223.42
2016-10-21,2221.38,2246.58,2221.04,2240.75
2016-10-24,2245.46,2285.08,2243.81,2270.95
2016-10-25,2270.02,2274.38,2258.92,2266.17
2016-10-26,2263.69,2266.88,2254.63,2257.12
2016-10-27,2254.32,2256.21,2243.63,2250.26
2016-10-28,2252.38,2271.91,2249.49,2253.8
2016-10-31,2247.99,2253.8,2236.2,2250.47
2016-11-01,2250.49,2263.62,2246.95,2263.48
2016-11-02,2256.12,2259.19,2242.77,2244.74
2016-11-03,2241.44,2283.25,2239.87,2273.63
2016-11-04,2271.85,2284.95,2266.92,2271.93
2016-11-07,2271.96,2279.55,2265.36,2276.95
2016-11-08,2284.01,2294.62,2276.74,2282.42
2016-11-09,2281.12,2281.59,2244.43,2263.92
2016-11-10,2279.94,2297.97,2279.94,2289.45
2016-11-11,2285.61,2315.96,2284.29,2308.43
2016-11-14,2304.61,2338.58,2303.97,2317.77
2016-11-15,2315.8,2319.07,2306.23,2310.9
2016-11-16,2312.5,2314.85,2302.14,2309.94
2016-11-17,2306.41,2317.54,2297.74,2316.72
2016-11-18,2318.9,2323.72,2304.55,2307.27
2016-11-21,2304.77,2350.76,2304.77,2334.68
2016-11-22,2334.68,2357.57,2334.68,2353.0
2016-11-23,2355.32,2375.81,2352.4,2360.34
2016-11-24,2356.85,2382.95,2355.8,2368.73
2016-11-25,2371.7,2394.71,2358.26,2393.95
2016-11-28,2406.7,2427.59,2398.41,2403.14
2016-11-29,2398.67,2455.43,2395.81,2441.58
2016-11-30,2435.81,2444.95,2411.56,2419.41
2016-12-01,2421.93,2448.67,2417.96,2431.31
2016-12-02,2427.17,2430.83,2401.06,2416.51
2016-12-05,2378.21,2386.43,2363.13,2375.26
2016-12-06,2371.11,2382.2,2367.0,2368.68
2016-12-07,2367.42,2377.3,2358.87,2376.92
2016-12-08,2380.66,2387.17,2374.47,2379.0
2016-12-09,2374.3,2422.78,2372.46,2411.31
2016-12-12,2408.09,2423.39,2362.14,2387.16
2016-12-13,2373.79,2382.44,2357.46,2372.93
2016-12-14,2369.5,2384.56,2359.72,2360.38
2016-12-15,2346.77,2354.35,2302.43,2309.82
2016-12-16,2302.87,2315.54,2298.43,2302.32
2016-12-19,2299.71,2303.69,2288.3,2291.38
2016-12-20,2293.4,2295.11,2262.88,2279.68
2016-12-21,2282.12,2304.6,2282.0,2297.37
2016-12-22,2293.35,2298.19,2280.79,2292.04
2016-12-23,2290.25,2291.72,2271.13,2278.48
2016-12-26,2266.38,2295.69,2251.71,2294.71
2016-12-27,2291.23,2300.16,2286.43,2286.96
2016-12-28,2286.41,2289.81,2269.16,2277.18
2016-12-29,2273.22,2282.19,2265.89,2275.11
2016-12-30,2276.81,2286.99,2272.5,2286.9
2017-01-03,2285.27,2311.29,2285.27,2307.89
2017-01-04,2305.91,2324.56,2304.17,2322.21
2017-01-05,2322.42,2326.18,2317.89,2322.68
2017-01-06,2323.01,2326.43,2308.37,2308.94
2017-01-09,2308.44,2321.69,2307.16,2318.34
2017-01-10,2316.16,2321.0,2309.94,2312.6
2017-01-11,2311.92,2317.66,2299.31,2300.47
2017-01-12,2299.49,2310.78,2294.32,2295.4
2017-01-13,2293.47,2315.21,2291.06,2308.06
2017-01-16,2303.32,2343.27,2282.24,2337.39
2017-01-17,2326.01,2332.84,2320.03,2329.59
2017-01-18,2330.14,2349.39,2327.93,2342.78
2017-01-19,2335.66,2349.64,2330.34,2334.96
2017-01-20,2334.49,2350.26,2333.47,2347.18
2017-01-23,2350.55,2358.47,2340.53,2347.1
2017-01-24,2347.5,2357.17,2343.46,2352.42
2017-01-25,2349.52,2358.95,2345.7,2358.7
2017-01-26,2359.43,2371.93,2359.43,2364.02
2017-02-03,2367.53,2368.91,2338.2,2339.99
2017-02-06,2346.44,2351.56,2336.9,2343.97
2017-02-07,2343.66,2347.36,2331.78,2337.53
2017-02-08,2334.68,2347.1,2323.91,2346.43
2017-02-09,2345.84,2364.14,2343.73,2354.9
2017-02-10,2357.59,2374.48,2357.21,2368.18
2017-02-13,2369.7,2382.92,2369.49,2379.31
2017-02-14,2381.1,2381.63,2367.05,2373.51
2017-02-15,2375.62,2385.12,2369.43,2372.19
2017-02-16,2373.31,2378.45,2366.16,2376.76
2017-02-17,2378.66,2389.32,2361.0,2362.71
2017-02-20,2361.76,2395.53,2361.51,2394.12
2017-02-21,2396.22,2410.35,2393.37,2396.88
2017-02-22,2397.49,2399.4,2389.06,2398.19
2017-02-23,2397.56,2402.57,2379.56,2387.42
2017-02-24,2385.05,2390.39,2377.1,2389.88
2017-02-27,2384.92,2387.82,2365.47,2370.56
2017-02-28,2369.47,2379.43,2366.24,2370.71
2017-03-01,2371.65,2383.51,2368.62,2371.93
2017-03-02,2376.97,2380.24,2354.14,2354.91
2017-03-03,2347.91,2350.67,2338.85,2347.15
2017-03-06,2346.04,2355.09,2342.52,2349.89
2017-03-07,2349.62,2356.96,2347.17,2356.29
2017-03-08,2353.62,2362.96,2351.7,2358.07
2017-03-09,2352.75,2353.54,2334.34,2346.55
2017-03-10,2343.31,2347.46,2336.32,2339.23
2017-03-13,2337.36,2355.22,2328.62,2354.89
2017-03-14,2353.72,2359.31,2349.28,2354.9
2017-03-15,2352.39,2357.85,2345.44,2357.31
2017-03-16,2362.36,2376.51,2362.36,2369.19
2017-03-17,2371.61,2373.54,2342.02,2346.96
2017-03-20,2352.11,2355.53,2337.53,2350.07
2017-03-21,2352.21,2358.55,2348.87,2357.14
2017-03-22,2347.86,2352.76,2330.12,2338.55
2017-03-23,2340.06,2356.27,2334.12,2347.43
2017-03-24,2350.69,2373.58,2341.62,2365.6
2017-03-27,2364.74,2381.77,2360.67,2364.43
2017-03-28,2368.15,2368.38,2353.08,2356.31
2017-03-29,2358.0,2363.77,2349.12,2352.69
2017-03-30,2350.92,2356.44,2335.23,2346.67
2017-03-31,2344.96,2361.32,2340.77,2359.75
2017-04-05,2369.49,2384.68,2365.34,2384.26
2017-04-06,2384.43,2395.12,2376.15,2390.39
2017-04-07,2390.91,2394.05,2379.33,2388.27
2017-04-10,2388.56,2391.95,2377.43,2379.16
2017-04-11,2374.92,2385.05,2354.02,2382.11
2017-04-12,2378.93,2385.61,2362.43,2378.86
2017-04-13,2369.61,2373.37,2364.44,2368.11
2017-04-14,2367.78,2368.8,2344.61,2355.52
2017-04-17,2348.75,2359.18,2334.89,2357.52
2017-04-18,2352.51,2352.79,2336.77,2337.35
2017-04-19,2331.66,2335.99,2311.66,2325.04
2017-04-20,2324.37,2336.54,2321.0,2335.65
2017-04-21,2336.44,2350.87,2333.23,2347.67
2017-04-24,2344.19,2344.19,2323.67,2341.93
2017-04-25,2337.52,2348.6,2334.0,2344.74
2017-04-26,2345.63,2360.28,2338.86,2344.5
2017-04-27,2337.46,2352.68,2327.47,2351.64
2017-04-28,2348.29,2348.29,2331.82,2347.04
2017-05-02,2341.75,2350.51,2334.88,2336.79
2017-05-03,2335.82,2342.14,2324.19,2329.77
2017-05-04,2325.01,2332.09,2317.14,2325.43
2017-05-05,2318.92,2320.6,2297.45,2320.6
2017-05-08,2309.24,2326.1,2298.32,2326.1
2017-05-09,2312.85,2320.29,2307.87,2316.29
2017-05-10,2315.56,2337.05,2315.56,2324.92
2017-05-11,2318.05,2342.18,2313.83,2339.29
2017-05-12,2336.61,2375.64,2335.37,2375.45
2017-05-15,2380.27,2394.52,2378.97,2381.75
2017-05-16,2376.9,2381.73,2362.11,2381.32
2017-05-17,2377.12,2378.99,2361.63,2363.56
2017-05-18,2348.87,2361.02,2347.38,2354.75
2017-05-19,2351.52,2363.36,2351.52,2361.66
2017-05-22,2359.97,2384.16,2358.78,2381.55
2017-05-23,2378.74,2412.03,2376.64,2411.8
2017-05-24,2402.52,2413.42,2382.19,2407.57
2017-05-25,2399.36,2476.91,2399.27,2473.5
2017-05-26,2467.9,2483.75,2462.23,2471.21
2017-05-31,2470.94,2502.85,2462.26,2479.08
2017-06-01,2476.21,2497.69,2465.48,2496.45
2017-06-02,2494.37,2499.71,2472.65,2475.46
2017-06-05,2468.94,2473.36,2442.27,2450.35
2017-06-06,2447.04,2466.31,2444.19,2466.01
2017-06-07,2468.55,2492.98,2464.19,2484.03
2017-06-08,2481.16,2508.93,2475.74,2507.03
2017-06-09,2506.76,2536.99,2504.9,2519.27
2017-06-12,2515.58,2545.04,2512.14,2521.17
2017-06-13,2517.33,2519.15,2499.73,2515.14
2017-06-14,2505.06,2505.2,2471.62,2477.32
2017-06-15,2474.26,2481.8,2453.13,2461.97
2017-06-16,2454.84,2466.69,2448.31,2452.79
2017-06-19,2455.03,2486.31,2453.35,2484.12
2017-06-20,2489.2,2492.22,2467.77,2474.43
2017-06-21,2487.85,2498.19,2468.51,2497.25
2017-06-22,2491.92,2544.67,2491.92,2516.67
2017-06-23,2510.71,2530.56,2496.66,2529.1
2017-06-26,2531.28,2560.11,2531.28,2543.32
2017-06-27,2541.69,2558.1,2529.24,2554.7
2017-06-28,2548.16,2560.86,2537.24,2537.64
